movie_ID,user_ID,total,story,role,show,image,music
574,2281,1,1,2,1,1,2
592,2281,2,2,4,2,3,2
594,2281,1,1,3,2,4,1
632,2281,1,1,1,1,1,1
645,2281,5,5,3,3,4,5
654,2281,1,1,1,1,2,3
55,2282,3,3,3,3,3,3
74,2282,3,3,4,3,3,3
188,2282,5,5,5,5,5,5
191,2282,4,4,4,4,4,4
317,2282,3,3,3,3,3,3
398,2282,3,3,3,3,4,3
532,2282,3,3,3,3,3,3
550,2282,3,3,3,3,3,3
584,2282,4,4,4,4,3,4
585,2282,3,3,3,3,3,3
677,2283,5,5,4,4,5,4
716,2283,5,5,5,5,4,4
717,2283,4,4,5,4,4,4
802,2283,4,3,5,4,5,3
820,2283,4,4,5,4,4,3
829,2283,4,3,3,4,4,4
842,2283,4,5,5,4,4,5
904,2283,4,3,4,5,5,5
945,2283,5,3,4,5,5,5
499,2284,4,5,5,4,4,4
500,2284,3,3,3,3,3,3
501,2284,4,3,4,4,4,3
503,2284,2,2,2,2,2,2
530,2284,4,3,3,3,3,3
533,2284,5,5,5,4,4,4
568,2284,3,2,3,3,5,3
586,2284,5,5,4,4,4,4
305,2285,5,5,4,5,5,5
426,2285,3,2,3,2,3,3
470,2285,5,5,5,5,5,5
484,2285,2,1,2,1,2,1
498,2285,3,2,4,3,4,3
499,2285,4,5,4,5,4,4
501,2285,2,1,2,1,3,2
531,2285,4,4,5,4,5,4
550,2285,5,5,5,5,4,4
460,2286,1,1,5,5,3,3
497,2286,3,1,5,5,5,5
498,2286,5,5,5,5,5,4
529,2286,5,5,5,5,5,4
530,2286,5,5,5,5,5,4
531,2286,4,3,5,3,5,4
547,2286,4,4,5,5,5,4
2,2287,5,5,5,5,5,5
497,2287,5,5,5,5,5,5
512,2287,5,5,5,5,5,5
543,2287,5,5,5,5,5,5
547,2287,5,5,5,4,3,3
577,2287,5,5,5,5,5,5
886,2287,4,4,4,4,4,3
939,2287,5,5,5,5,5,5
586,2288,1,1,5,5,3,1
621,2288,1,1,3,3,3,3
656,2288,4,2,2,5,5,5
773,2288,3,3,5,3,3,3
897,2288,3,3,5,5,5,3
61,2289,5,5,5,5,5,5
72,2289,5,5,5,4,4,4
305,2289,3,2,2,4,4,4
340,2289,5,4,4,5,5,3
355,2289,4,3,4,3,4,5
414,2289,3,3,5,4,3,5
452,2289,2,2,4,2,3,3
467,2289,5,4,4,5,4,5
496,2289,4,4,4,3,4,2
499,2289,5,5,4,4,5,3
508,2289,4,3,4,4,5,5
532,2289,3,2,5,4,5,2
533,2289,3,5,2,2,2,3
543,2289,3,3,5,3,4,3
550,2289,5,5,5,4,5,4
578,2289,4,5,5,3,3,4
588,2289,4,4,4,4,4,5
652,2289,2,1,4,2,2,4
940,2290,4,4,5,5,4,5
968,2290,5,5,5,5,5,5
984,2290,4,4,4,4,5,4
1024,2290,4,4,4,5,4,4
1059,2290,5,5,5,5,5,5
55,2291,5,4,5,4,5,5
72,2291,5,5,5,5,4,4
96,2291,5,5,4,5,5,4
101,2291,5,5,5,5,5,5
147,2291,5,4,5,5,5,5
150,2291,4,4,4,5,5,4
172,2291,5,5,5,4,4,5
187,2291,5,4,5,5,5,3
188,2291,5,5,5,5,5,5
194,2291,5,5,5,5,5,4
269,2291,5,5,5,5,4,5
341,2291,3,3,3,3,2,2
367,2291,3,3,4,4,3,3
378,2291,3,3,4,4,4,3
436,2291,1,1,2,2,1,2
440,2291,3,2,3,3,4,2
452,2291,3,2,4,2,3,3
462,2291,2,2,3,2,2,2
471,2291,5,5,5,5,5,4
491,2291,3,3,3,2,2,2
519,2291,3,3,4,3,3,3
524,2291,3,2,4,2,3,3
533,2291,5,5,5,5,5,3
567,2292,5,5,5,5,5,5
593,2292,5,5,5,5,5,5
594,2292,5,5,5,5,5,5
607,2292,5,5,5,5,5,5
627,2292,5,5,5,4,3,4
629,2292,3,2,5,2,3,3
632,2292,1,1,1,1,1,1
651,2292,3,1,4,4,4,4
661,2292,4,4,4,4,4,2
553,2293,5,5,5,5,5,4
602,2293,5,3,5,5,5,5
651,2293,5,5,5,3,5,5
716,2293,5,5,5,5,4,4
729,2293,5,5,5,5,5,5
842,2293,4,4,4,4,4,4
957,2293,5,5,5,5,5,5
308,2294,4,4,4,4,4,4
363,2294,5,5,5,5,5,5
371,2294,4,4,4,4,4,4
416,2294,4,4,4,4,4,4
453,2294,3,3,3,3,3,3
470,2294,3,3,3,3,3,3
499,2294,3,3,3,3,3,3
501,2294,3,3,3,3,4,4
533,2294,3,3,3,3,3,3
565,2294,5,5,5,5,5,5
578,2294,4,4,4,4,4,4
588,2294,3,3,3,3,3,3
738,2294,4,4,4,4,4,4
482,2295,5,5,5,5,5,5
484,2295,4,3,5,5,5,5
579,2295,5,5,5,5,5,5
586,2295,4,4,4,5,4,5
594,2295,4,4,5,3,3,3
623,2295,3,3,5,4,3,4
870,2295,4,4,4,4,3,3
961,2295,3,3,5,4,4,4
1069,2295,4,3,5,4,4,5
172,2296,4,4,4,4,3,4
360,2296,3,4,3,3,3,3
393,2296,5,5,4,5,5,5
416,2296,3,3,4,4,3,3
461,2296,3,3,3,3,4,3
552,2296,4,4,5,5,4,3
553,2296,3,3,3,4,4,4
587,2296,3,4,4,4,4,4
652,2296,3,3,3,3,3,4
656,2296,3,5,5,3,3,4
663,2296,3,3,4,3,3,3
668,2296,5,5,4,5,4,4
675,2296,4,3,3,3,4,2
683,2296,4,5,4,4,4,4
740,2296,4,3,4,4,4,4
743,2296,5,5,5,5,4,4
769,2296,4,4,5,4,3,3
193,2297,5,5,5,5,5,5
363,2297,2,2,2,2,2,1
573,2297,1,1,1,1,1,1
593,2297,5,5,5,5,5,5
594,2297,5,5,5,5,5,4
653,2297,3,3,3,3,3,4
672,2297,4,4,4,5,5,4
308,2298,5,5,5,5,4,5
987,2298,4,4,4,4,5,5
995,2298,4,3,5,4,4,4
1015,2298,3,3,2,4,4,4
1056,2298,4,4,4,5,5,5
1057,2298,5,4,4,5,5,5
1059,2298,5,5,5,5,5,5
1062,2298,3,3,5,4,5,5
1093,2298,3,4,4,4,3,3
1100,2298,4,4,4,5,5,5
61,2299,5,5,5,5,5,5
77,2299,5,5,5,5,5,5
227,2299,5,5,5,5,5,5
333,2299,5,5,5,5,5,4
368,2299,2,2,3,3,3,3
453,2299,5,5,5,5,4,3
470,2299,5,5,5,4,4,5
471,2299,2,2,5,3,3,3
496,2299,5,5,5,5,5,5
499,2299,4,4,3,3,4,5
534,2299,5,5,5,5,5,3
570,2299,4,4,5,5,5,3
470,2300,5,5,5,5,4,5
471,2300,5,5,5,5,5,4
529,2300,5,5,5,5,4,4
531,2300,2,4,4,3,2,2
557,2300,2,1,2,1,4,3
525,2301,5,4,4,5,5,5
827,2301,1,1,1,5,1,1
830,2301,5,5,3,4,5,5
831,2301,2,2,1,2,2,4
841,2301,4,4,3,5,5,1
857,2301,4,2,4,2,4,5
862,2301,2,2,2,2,5,4
865,2301,3,2,3,2,4,5
878,2301,2,1,4,1,2,4
891,2301,1,1,2,1,1,2
898,2301,1,1,2,1,2,1
916,2301,3,3,3,3,2,3
936,2301,2,1,4,2,2,1
951,2301,4,5,5,4,3,3
961,2301,2,1,2,3,2,5
972,2301,3,3,4,4,2,2
974,2301,2,1,2,3,3,1
1082,2301,1,1,1,1,1,1
1089,2301,1,1,3,1,2,1
21,2302,5,3,5,5,5,4
34,2302,3,3,5,5,5,5
416,2302,3,2,5,2,5,3
499,2302,2,1,5,3,3,3
545,2302,5,3,5,3,3,3
584,2302,4,2,4,4,5,5
592,2302,4,4,5,5,5,5
624,2302,4,3,4,5,5,4
649,2302,2,4,4,2,3,3
683,2302,4,5,5,5,5,3
753,2302,3,3,5,4,4,4
842,2302,5,4,3,5,5,5
470,2303,3,3,4,3,3,3
499,2303,4,4,4,3,3,3
532,2303,3,3,4,3,4,3
565,2303,3,3,4,3,3,4
569,2303,4,4,5,3,3,3
651,2304,3,2,3,2,4,3
664,2304,3,2,4,2,5,3
677,2304,5,5,5,5,5,4
696,2304,4,4,5,4,4,3
731,2304,5,5,5,4,4,4
742,2304,5,5,5,5,5,4
788,2304,5,5,5,5,5,4
797,2304,5,5,4,5,5,5
295,2305,3,2,2,2,2,2
337,2305,5,5,5,5,4,5
355,2305,3,3,4,4,5,5
533,2305,5,5,5,5,4,3
585,2305,2,1,1,1,1,1
667,2305,4,5,4,4,3,3
702,2305,1,3,1,1,1,1
723,2305,4,3,3,3,3,2
811,2305,4,3,2,3,5,4
826,2305,3,4,2,2,1,1
891,2305,3,4,4,1,1,1
1059,2305,5,5,4,5,5,5
1093,2305,4,4,3,4,4,2
811,2306,5,3,5,5,5,3
904,2306,5,5,5,5,5,4
915,2306,4,4,5,4,4,4
937,2306,5,5,5,5,5,5
970,2306,2,3,3,3,3,2
978,2306,1,2,2,2,3,2
136,2307,4,3,5,5,5,4
170,2307,4,3,5,5,5,5
191,2307,5,5,5,5,5,5
214,2307,5,3,5,5,5,5
363,2307,3,3,5,3,3,5
471,2307,2,1,5,5,4,3
491,2307,3,3,5,4,5,3
507,2307,5,5,5,5,5,5
585,2307,4,4,4,4,4,4
593,2307,5,5,5,5,5,5
662,2307,5,5,5,5,5,5
668,2307,5,5,5,5,5,5
677,2307,2,1,5,5,5,5
683,2307,5,5,5,5,5,5
716,2307,5,4,5,5,5,5
744,2307,4,2,3,3,3,1
932,2307,5,5,5,5,5,5
490,2308,4,5,5,3,4,3
539,2308,4,3,3,4,5,5
565,2308,4,3,4,4,5,4
574,2308,4,3,5,4,5,5
577,2308,4,4,4,3,5,4
586,2308,1,3,3,4,4,3
363,2309,3,4,3,4,4,3
430,2309,4,5,3,5,4,3
462,2309,2,2,2,1,1,2
482,2309,3,2,3,4,4,3
557,2309,1,1,3,3,2,1
322,2310,5,5,4,5,4,5
326,2310,5,5,5,5,5,4
487,2310,5,5,5,5,5,5
508,2310,5,5,4,5,5,4
529,2310,5,1,1,2,1,1
530,2310,1,1,5,1,5,2
532,2310,4,5,5,2,4,4
543,2310,1,1,1,1,1,1
586,2310,1,1,2,2,2,2
588,2310,2,2,2,1,1,2
594,2310,1,1,1,4,5,2
663,2310,5,5,5,5,5,5
716,2310,5,5,4,5,5,4
729,2310,5,4,4,5,4,5
738,2310,4,3,3,4,5,5
773,2310,5,4,4,5,5,5
168,2311,4,4,4,3,3,4
191,2311,5,5,4,4,4,5
274,2311,5,5,5,3,4,4
324,2311,5,5,5,3,3,3
357,2311,3,3,5,3,3,3
453,2311,5,4,4,3,3,4
500,2311,4,3,4,4,4,4
518,2311,2,2,4,3,4,3
530,2311,3,3,3,3,3,3
531,2311,2,2,3,2,3,2
584,2311,3,3,1,3,3,4
602,2311,4,4,5,4,4,3
627,2311,4,3,5,3,3,3
85,2312,4,4,4,4,4,4
157,2312,3,3,4,3,3,4
356,2312,3,3,3,3,2,3
572,2312,4,4,3,4,4,3
635,2312,2,1,2,2,2,1
638,2312,1,1,1,1,2,1
644,2312,4,4,4,3,3,4
651,2312,2,1,2,2,3,2
664,2312,2,1,2,2,2,1
668,2312,2,2,2,2,1,1
677,2312,2,2,2,2,3,2
683,2312,4,3,3,5,4,4
715,2312,4,4,3,4,4,3
716,2312,4,4,4,4,3,3
753,2312,4,4,4,4,3,3
841,2312,5,5,5,5,5,4
873,2312,3,2,3,3,3,2
881,2312,5,5,5,5,4,4
887,2312,5,4,5,5,5,3
889,2312,4,4,4,4,3,3
891,2312,1,1,2,1,2,1
893,2312,4,4,4,4,4,3
897,2312,4,4,4,3,3,2
899,2312,5,5,5,4,5,4
903,2312,4,4,4,3,4,3
906,2312,4,4,4,4,4,3
909,2312,1,1,1,1,1,1
911,2312,1,1,2,1,1,1
928,2312,2,2,3,2,1,1
955,2312,4,5,5,3,5,3
532,2313,1,1,1,1,1,1
797,2313,5,5,5,5,5,5
859,2313,1,1,1,1,1,1
863,2313,5,5,5,5,5,5
877,2313,4,3,4,4,5,5
891,2313,4,5,3,4,3,4
900,2313,3,3,4,3,4,3
904,2313,2,1,2,2,3,2
915,2313,5,4,5,5,5,5
966,2313,3,3,4,3,4,3
978,2313,3,3,3,3,3,3
987,2313,5,5,3,5,5,5
1033,2313,3,3,3,3,3,3
139,2314,4,4,4,3,2,3
337,2314,4,3,5,4,4,4
578,2314,5,5,5,4,3,3
654,2314,4,4,4,4,4,4
703,2314,2,2,3,3,3,2
738,2314,2,2,4,3,3,3
744,2314,2,2,3,3,3,3
753,2314,4,3,4,3,3,3
788,2314,3,2,3,3,3,4
797,2314,5,5,5,4,5,4
842,2314,2,2,4,3,3,3
863,2314,4,4,5,4,3,3
885,2314,2,3,4,2,3,3
1042,2314,3,3,4,3,3,3
86,2315,4,4,4,4,4,5
498,2315,3,2,3,3,4,3
508,2315,5,5,4,5,5,4
509,2315,4,4,4,4,5,4
518,2315,5,5,5,4,5,4
523,2315,2,3,3,2,4,3
531,2315,5,5,5,5,5,5
532,2315,1,2,2,1,4,2
533,2315,4,5,5,5,3,3
545,2315,4,4,5,5,5,5
546,2315,5,5,5,5,5,5
547,2315,5,5,5,5,5,5
557,2315,4,4,4,5,4,4
562,2315,4,4,5,4,4,5
470,2316,4,4,5,4,3,4
503,2316,4,5,3,3,4,4
546,2316,5,4,5,5,5,5
577,2316,4,5,4,4,4,4
849,2316,4,5,5,5,4,4
497,2317,3,3,4,3,3,3
512,2317,4,3,5,4,3,3
586,2317,5,5,5,5,5,5
588,2317,5,5,4,4,4,5
593,2317,5,4,5,5,4,5
777,2317,5,5,5,5,5,5
1019,2317,5,3,5,4,4,5
1059,2317,5,5,3,4,4,5
407,2318,4,3,5,4,4,4
435,2318,3,3,3,3,3,3
464,2318,2,1,2,1,2,2
470,2318,5,4,4,5,3,4
490,2318,4,4,3,3,3,3
496,2318,4,4,4,4,3,3
497,2318,3,3,3,4,4,3
498,2318,2,2,3,3,4,3
501,2318,5,4,4,5,5,3
503,2318,1,1,1,1,2,3
521,2318,4,4,4,3,3,3
547,2318,5,2,4,4,2,3
558,2318,1,1,3,2,2,3
573,2318,1,1,3,2,3,3
574,2318,2,2,3,4,3,3
586,2318,4,4,3,4,4,3
588,2318,4,3,3,4,4,3
590,2318,3,3,3,3,3,3
594,2318,5,4,4,5,5,3
615,2318,4,4,3,3,3,3
623,2318,2,2,3,3,3,4
626,2318,3,3,3,3,3,3
628,2318,4,4,4,4,3,3
652,2318,2,2,3,3,4,4
653,2318,2,2,3,1,2,4
658,2318,2,2,2,1,3,3
677,2318,5,5,5,5,5,5
681,2318,4,4,4,4,4,4
683,2318,4,4,4,4,4,4
686,2318,4,5,4,3,4,3
695,2318,3,1,5,3,3,3
697,2318,3,3,3,2,3,2
723,2318,3,3,3,3,3,3
764,2318,4,4,4,4,4,4
263,2319,2,4,4,2,2,2
508,2319,2,1,2,5,5,4
518,2319,4,5,5,4,5,3
531,2319,3,4,5,3,5,3
533,2319,5,5,5,5,5,4
574,2319,2,1,3,3,5,5
630,2319,5,4,4,5,5,5
671,2319,4,4,4,3,4,3
682,2319,5,5,3,5,5,5
788,2319,4,4,5,5,5,3
586,2320,5,5,4,4,3,3
621,2320,4,4,5,3,4,5
759,2320,4,4,4,3,4,3
773,2320,5,5,5,5,5,5
877,2320,4,3,3,5,5,5
909,2320,3,3,4,3,3,3
917,2320,5,5,5,5,4,4
961,2320,4,4,5,4,3,3
371,2321,5,5,5,5,4,4
411,2321,4,4,5,5,5,5
482,2321,2,2,3,3,3,3
593,2321,5,5,5,5,5,5
621,2321,2,2,2,2,2,2
624,2321,3,2,2,2,4,2
716,2321,4,4,4,4,3,4
773,2321,4,4,4,5,5,5
793,2321,5,5,5,5,5,5
806,2321,3,3,4,3,2,3
934,2321,2,2,2,2,3,2
981,2321,2,2,3,3,4,4
888,2322,2,2,4,1,1,1
893,2322,3,3,3,3,2,2
900,2322,5,5,5,5,5,5
909,2322,2,2,3,2,2,2
910,2322,3,3,2,2,3,2
917,2322,5,5,4,4,5,3
931,2322,3,3,3,3,2,2
938,2322,2,2,3,2,2,2
955,2322,1,1,3,1,1,1
961,2322,4,5,4,3,3,2
966,2322,5,5,4,4,3,2
970,2322,3,3,3,4,4,3
976,2322,5,5,4,4,4,4
978,2322,1,1,3,1,1,2
980,2322,4,4,3,3,3,3
981,2322,3,3,2,3,3,3
987,2322,2,2,3,2,2,2
1007,2322,2,2,3,3,4,2
1014,2322,3,3,2,2,3,2
1018,2322,2,2,2,2,2,2
1030,2322,2,2,3,2,2,3
1033,2322,3,3,2,3,4,3
1041,2322,2,2,1,1,2,1
1058,2322,2,2,2,3,2,4
1066,2322,1,1,1,1,1,1
1071,2322,2,3,2,2,2,2
307,2323,4,4,5,3,3,3
469,2323,4,4,4,5,4,4
543,2323,5,3,5,4,4,3
545,2323,1,1,4,1,2,1
560,2323,5,4,3,5,4,5
574,2323,3,3,4,3,4,3
588,2323,3,4,4,2,2,3
592,2323,3,3,4,5,4,3
594,2323,2,2,3,1,3,3
605,2323,2,3,5,1,2,2
626,2323,3,4,5,3,3,3
635,2323,4,3,4,4,4,3
661,2323,3,3,3,4,4,3
721,2323,3,3,5,3,4,2
738,2323,4,4,5,4,4,3
743,2323,2,2,5,2,2,2
772,2323,3,3,5,4,3,2
773,2323,2,3,3,2,2,2
788,2323,3,3,3,4,3,3
796,2323,2,2,3,2,3,2
811,2323,4,3,4,3,5,3
832,2323,2,2,3,2,2,2
862,2323,3,3,4,3,3,3
863,2323,4,5,5,3,4,4
869,2323,4,3,4,3,4,4
870,2323,3,3,4,4,3,3
877,2323,3,1,5,3,4,3
978,2323,4,4,5,3,4,4
573,2324,5,3,5,5,5,5
586,2324,4,4,3,3,5,3
592,2324,4,2,3,3,5,4
638,2324,5,3,4,5,5,5
640,2324,1,1,2,1,1,1
661,2324,5,4,4,3,4,4
826,2324,4,3,4,5,4,4
877,2324,4,3,3,4,5,4
1015,2324,4,3,3,3,4,3
341,2325,2,2,3,2,1,1
347,2325,3,3,3,3,4,3
407,2325,5,4,5,4,4,4
424,2325,5,5,5,5,5,5
429,2325,2,2,2,2,4,3
440,2325,5,4,4,5,5,5
455,2325,3,4,4,3,3,3
462,2325,4,4,4,4,4,4
470,2325,5,4,5,4,5,5
471,2325,4,5,5,4,5,4
472,2325,4,4,4,4,4,4
491,2325,1,1,1,1,1,1
499,2325,5,5,5,5,5,5
510,2325,4,4,4,4,4,4
512,2325,4,4,4,4,4,4
521,2325,3,3,3,3,3,3
523,2325,3,3,3,3,4,4
524,2325,1,1,1,1,1,1
532,2325,3,3,3,3,3,3
533,2325,4,5,5,4,3,3
534,2325,4,4,4,4,4,4
539,2325,1,1,1,1,1,1
541,2325,5,5,5,5,5,5
545,2325,1,1,2,1,1,1
547,2325,4,4,4,4,4,4
550,2325,4,4,5,4,4,4
552,2325,1,1,1,1,2,1
553,2325,4,4,4,4,4,4
555,2325,4,4,4,4,4,4
557,2325,4,3,4,4,5,5
558,2325,3,3,3,3,3,3
563,2325,3,3,4,3,2,2
568,2325,4,4,4,4,4,4
569,2325,4,4,4,4,4,4
570,2325,4,4,4,4,4,4
572,2325,4,3,4,4,5,5
577,2325,4,4,4,4,4,4
578,2325,5,5,5,4,4,4
588,2325,4,4,4,4,5,4
590,2325,4,4,4,4,4,4
592,2325,4,4,4,4,4,4
595,2325,1,1,2,2,1,2
601,2325,3,2,3,2,3,2
610,2325,3,3,3,3,3,3
615,2325,4,4,4,4,4,5
618,2325,3,3,3,3,3,4
624,2325,4,4,4,4,4,4
626,2325,4,4,4,4,4,4
630,2325,4,4,4,4,4,4
641,2325,2,2,2,2,2,2
658,2325,4,4,4,3,3,3
665,2325,2,2,2,2,2,2
682,2325,4,4,4,4,4,4
701,2325,3,3,3,3,3,3
703,2325,3,3,3,3,3,3
740,2325,2,2,1,1,3,1
744,2325,1,1,1,1,1,2
780,2325,2,3,2,2,2,2
503,2326,4,4,4,3,3,5
710,2326,3,3,5,4,4,3
737,2326,4,4,5,4,4,4
739,2326,3,3,4,3,2,4
752,2326,5,4,4,3,4,4
797,2326,4,4,4,4,5,4
807,2326,4,4,4,4,4,4
53,2327,4,4,4,3,4,3
75,2327,5,4,5,5,5,5
135,2327,4,3,4,3,4,4
363,2327,5,5,5,4,5,5
375,2327,5,5,5,4,4,5
473,2327,4,4,4,3,4,3
507,2327,5,4,5,5,4,4
530,2327,2,1,3,2,2,3
560,2327,5,5,5,4,5,4
586,2327,5,4,5,5,5,5
802,2327,5,4,5,4,5,5
658,2328,4,4,4,4,4,3
664,2328,3,2,4,2,3,2
716,2328,4,4,4,4,4,3
737,2328,5,5,5,5,4,4
738,2328,4,4,4,4,4,3
745,2328,5,5,5,5,5,4
769,2328,5,4,5,4,5,4
800,2328,5,5,5,4,5,4
842,2328,4,4,4,4,5,4
863,2328,4,5,4,4,5,4
877,2328,5,4,5,4,5,4
891,2328,4,5,5,3,4,4
955,2328,4,4,5,4,5,3
966,2328,4,4,3,5,4,3
980,2328,3,3,4,3,4,3
981,2328,4,3,3,4,4,4
993,2328,5,5,4,5,4,4
1033,2328,4,4,4,3,5,3
1036,2328,4,4,5,4,4,3
576,2329,4,3,5,4,5,5
584,2329,5,3,5,3,5,4
651,2329,4,3,4,3,4,4
792,2329,3,3,4,3,3,4
904,2329,2,1,1,1,3,3
1059,2329,3,3,3,2,4,3
570,2330,5,5,5,5,4,5
626,2330,5,5,4,5,4,4
638,2330,4,4,4,5,5,4
651,2330,4,4,4,4,4,3
688,2330,2,2,3,3,3,2
738,2330,4,4,4,4,4,4
740,2330,4,4,4,4,4,5
812,2330,5,4,5,5,5,5
1007,2330,2,1,4,2,4,3
1059,2330,5,4,3,5,5,4
204,2331,5,5,5,5,5,5
205,2331,4,3,4,5,5,5
279,2331,4,3,4,5,5,5
324,2331,3,3,4,3,3,3
370,2331,4,4,4,4,4,4
464,2331,1,1,1,1,1,1
533,2331,4,4,4,5,5,4
364,2332,5,5,4,4,4,4
424,2332,4,5,5,4,3,4
470,2332,5,5,5,5,5,5
488,2332,4,4,5,4,4,4
502,2332,4,3,5,3,3,4
533,2332,4,4,4,4,4,4
545,2332,2,2,4,3,2,2
550,2332,2,2,4,3,2,2
552,2332,1,2,3,2,3,3
558,2332,4,4,4,3,4,3
562,2332,4,3,4,4,4,5
570,2332,3,3,4,3,3,2
577,2332,4,5,4,4,5,4
578,2332,4,4,5,5,3,3
584,2332,2,2,4,3,3,5
587,2332,3,3,4,4,4,3
588,2332,5,4,5,5,5,4
595,2332,3,3,4,3,4,3
615,2332,4,4,5,4,4,4
652,2332,5,5,5,4,5,5
737,2332,4,4,3,3,3,4
770,2332,3,3,4,3,3,3
81,2333,5,5,4,4,4,5
147,2333,3,3,3,3,3,3
185,2333,5,5,5,5,5,5
205,2333,4,5,4,4,4,4
392,2333,3,3,3,3,3,3
412,2333,4,4,3,5,5,3
487,2333,5,4,5,5,5,5
507,2333,4,4,3,3,4,3
508,2333,4,4,3,3,4,3
528,2333,1,2,2,2,3,2
530,2333,5,3,3,5,5,5
531,2333,4,4,4,4,4,4
550,2333,5,5,5,5,5,5
569,2333,2,2,3,3,2,3
573,2333,4,2,3,5,5,4
574,2333,3,2,3,4,3,3
585,2333,4,4,3,3,3,5
592,2333,5,5,5,5,5,5
602,2333,4,5,5,4,4,3
621,2333,4,5,3,4,5,5
626,2333,4,4,3,3,3,5
628,2333,4,4,3,3,3,3
635,2333,3,3,4,3,4,4
645,2333,4,4,4,5,5,4
647,2333,5,5,5,5,5,5
651,2333,4,3,4,4,5,3
654,2333,4,3,4,5,5,5
675,2333,4,4,5,4,5,5
677,2333,5,5,4,4,5,5
738,2333,4,3,4,4,4,4
101,2334,4,4,4,4,4,4
188,2334,3,3,3,3,3,3
396,2334,2,2,2,2,2,2
470,2334,4,4,4,4,4,4
499,2334,5,5,5,5,5,5
472,2335,2,2,5,3,4,3
556,2335,5,5,5,5,5,5
574,2335,4,3,4,3,5,4
624,2335,5,3,5,5,5,5
665,2335,3,4,4,3,3,3
682,2335,1,1,5,2,3,4
737,2335,5,5,5,4,5,5
769,2335,2,5,5,1,5,5
800,2335,5,5,4,5,5,5
891,2335,4,4,5,3,4,4
981,2335,4,3,3,5,5,5
1015,2335,4,3,4,2,4,3
1025,2335,5,5,5,5,5,5
1056,2335,5,5,5,5,5,5
1059,2335,5,5,5,5,5,5
337,2336,5,5,5,5,5,5
421,2336,3,4,3,4,4,5
624,2336,4,4,4,4,5,5
676,2336,4,5,5,4,4,3
765,2336,5,5,4,4,5,5
81,2337,4,4,4,3,3,3
90,2337,5,5,5,5,4,5
205,2337,3,5,3,3,3,2
227,2337,5,5,5,5,5,5
649,2337,2,1,5,2,2,1
711,2337,2,2,4,1,1,2
773,2337,2,1,3,3,3,3
987,2337,4,3,5,4,5,5
364,2338,2,2,2,2,2,2
388,2338,4,3,5,4,4,3
403,2338,2,2,2,2,2,2
470,2338,4,4,4,4,4,4
471,2338,2,2,3,2,1,2
524,2338,3,3,4,3,3,3
533,2338,4,5,5,5,3,3
552,2338,2,2,3,3,2,2
553,2338,4,3,5,4,4,3
558,2338,4,4,4,4,3,3
578,2338,4,4,4,5,3,4
595,2338,2,2,2,2,3,2
626,2338,3,3,3,3,3,3
666,2338,2,2,2,3,2,2
667,2338,4,4,3,4,3,3
692,2338,2,1,3,2,2,2
695,2338,4,4,4,4,4,4
702,2338,3,2,4,3,3,3
205,2339,5,5,5,5,5,5
363,2339,4,3,4,4,4,5
370,2339,4,4,4,3,3,3
403,2339,5,5,5,5,4,5
416,2339,5,5,5,5,4,4
459,2339,4,4,4,4,4,3
484,2339,2,3,3,2,2,3
567,2339,5,4,5,5,5,5
644,2339,5,5,5,5,5,5
943,2339,5,3,5,5,4,4
644,2340,4,4,4,5,5,5
954,2340,4,5,5,5,5,5
964,2340,4,5,5,5,5,5
976,2340,5,5,5,5,5,5
992,2340,3,3,3,4,3,4
349,2341,4,3,4,4,3,3
373,2341,3,2,3,2,4,4
391,2341,3,4,4,3,2,3
416,2341,4,5,5,4,3,3
435,2341,2,3,3,1,2,2
443,2341,3,2,4,2,4,4
464,2341,3,2,3,3,4,4
470,2341,4,4,4,5,4,4
472,2341,4,4,5,3,4,4
482,2341,4,4,4,3,4,3
496,2341,5,5,5,4,5,4
500,2341,3,4,5,2,3,2
524,2341,4,4,5,4,4,3
530,2341,2,2,3,1,1,1
533,2341,4,4,4,5,4,3
543,2341,5,5,5,4,4,5
545,2341,2,3,2,2,2,2
550,2341,4,4,4,4,4,3
569,2341,3,3,4,2,2,2
613,2341,4,4,5,4,5,3
621,2341,4,5,4,4,3,3
630,2341,4,4,4,3,4,3
651,2341,3,4,3,3,4,2
652,2341,4,4,5,3,3,5
653,2341,4,4,4,3,3,5
658,2341,4,3,4,4,5,5
696,2341,4,4,5,4,3,3
714,2341,3,3,4,3,3,2
716,2341,2,2,2,1,1,2
752,2341,4,4,5,4,4,2
771,2341,3,3,5,2,3,2
775,2341,3,2,4,2,4,3
792,2341,2,3,4,1,1,1
800,2341,4,4,4,5,5,3
811,2341,2,2,1,2,3,1
812,2341,3,3,3,4,4,2
817,2341,1,2,2,1,1,1
825,2341,5,4,5,3,3,3
829,2341,4,4,4,5,4,3
834,2341,3,3,4,2,4,2
840,2341,4,4,4,3,3,4
852,2341,4,4,4,3,5,5
875,2341,3,3,3,3,2,2
877,2341,4,4,5,4,4,3
891,2341,3,5,4,1,2,3
899,2341,4,4,5,4,4,4
906,2341,3,3,3,3,3,2
935,2341,1,1,2,1,1,1
940,2341,3,3,4,3,3,4
949,2341,4,4,5,4,4,3
966,2341,3,3,2,4,3,3
973,2341,2,3,3,1,1,2
1034,2341,4,4,4,2,4,4
624,2342,2,1,2,2,2,2
672,2342,5,4,4,5,5,4
